episode,scores,steps
1461,-10,365494
1462,-10,365983
1463,100,366127
1464,-10,366546
1465,100,366571
1466,-10,366905
1467,-10,367405
1468,-10,367905
1469,-10,368044
1470,-10,368141
1471,-10,368435
1472,-10,368598
1473,-10,369098
1474,-10,369598
1475,100,369678
1476,-10,370178
1477,-10,370678
1478,-10,371178
1479,-10,371678
1480,-10,372178
1481,-10,372232
1482,-10,372656
1483,-10,372717
1484,100,372797
1485,100,372993
1486,-10,373478
1487,-10,373598
1488,100,373703
1489,100,373872
1490,-10,374122
1491,-10,374567
1492,-10,375067
1493,-10,375298
1494,-10,375739
1495,100,376176
1496,-10,376634
1497,-10,377049
1498,-10,377213
1499,-10,377266
1500,100,377306
1501,-10,377666
1502,100,378106
1503,100,378551
1504,-10,379051
1505,100,379316
1506,100,379450
1507,100,379791
1508,-10,380115
1509,100,380248
1510,-10,380748
1511,-10,381124
1512,-10,381456
1513,-10,381956
1514,-10,382107
1515,-10,382492
1516,-10,382992
1517,-10,383492
1518,100,383717
1519,100,383801
1520,-10,384271
1521,-10,384727
1522,-10,385155
1523,100,385600
1524,-10,386100
1525,-10,386177
1526,-10,386607
1527,100,386632
1528,100,386891
1529,-10,387282
1530,-10,387687
1531,-10,388119
1532,100,388393
1533,-10,388893
1534,-10,388970
1535,-10,389470
1536,-10,389970
1537,-10,390038
1538,-10,390538
1539,-10,390815
1540,-10,391315
1541,-10,391718
1542,-10,392063
1543,-10,392235
1544,-10,392333
1545,100,392376
1546,-10,392663
1547,-10,393163
1548,100,393617
1549,-10,393919
1550,-10,394419
1551,-10,394609
1552,-10,394678
1553,-10,394746
1554,-10,395246
1555,-10,395308
1556,-10,395770
1557,-10,396270
1558,-10,396770
1559,-10,396839
1560,-10,396912
1561,-10,396991
1562,-10,397244
1563,100,397676
1564,-10,398176
1565,-10,398596
1566,-10,399096
1567,-10,399436
1568,-10,399936
1569,-10,400436
1570,-10,400489
1571,-10,400989
1572,-10,401489
1573,-10,401940
1574,-10,402440
1575,100,402704
